canonical_id,subsystem,source_tracker,source_story_id,surface,route_or_trigger,feature,user_story,expected_behavior,code_evidence,canon_guardrails,test_method,story_status,latest_result,defects_or_issues,fix_status,retest_status,owner_or_access_note,next_action,updated_at
OPS-SCRIPT-047,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-047,Remote diagnostics and maintenance,python scripts/remote_brain_fix_xui_sub_server.py,Remote Brain Fix Xui Sub Server,"As a POKROV operator, I can run `python scripts/remote_brain_fix_xui_sub_server.py` to run the remote brain fix xui sub server operator workflow.","`python scripts/remote_brain_fix_xui_sub_server.py` should inspect or maintain the targeted remote host without logging secrets, and should report access failures as blocked rather than implying readiness.",scripts/manifest.yaml active[47]; scripts/remote_brain_fix_xui_sub_server.py; main() present; argparse not detected; tests: tests/test_remote_script_gap_batch.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_remote_script_gap_batch.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,"Live execution requires SSH/host access; local automated tests cover only safe composition, parsing, or dry-run behavior when present.",Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-048,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-048,Remote diagnostics and maintenance,python scripts/remote_brain_inspect_xui_files.py,Remote Brain Inspect Xui Files,"As a POKROV operator, I can run `python scripts/remote_brain_inspect_xui_files.py` to run the remote brain inspect xui files operator workflow.","`python scripts/remote_brain_inspect_xui_files.py` should inspect or maintain the targeted remote host without logging secrets, and should report access failures as blocked rather than implying readiness.",scripts/manifest.yaml active[48]; scripts/remote_brain_inspect_xui_files.py; main() present; argparse not detected; tests: tests/test_remote_script_gap_batch.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_remote_script_gap_batch.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,"Live execution requires SSH/host access; local automated tests cover only safe composition, parsing, or dry-run behavior when present.",Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-049,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-049,Remote diagnostics and maintenance,python scripts/remote_brain_network_probe.py,Remote Brain Network Probe,"As a POKROV operator, I can run `python scripts/remote_brain_network_probe.py` to run the remote brain network probe operator workflow.","`python scripts/remote_brain_network_probe.py` should inspect or maintain the targeted remote host without logging secrets, and should report access failures as blocked rather than implying readiness.",scripts/manifest.yaml active[49]; scripts/remote_brain_network_probe.py; main() present; argparse detected; tests: tests/test_remote_brain_network_probe.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_remote_brain_network_probe.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,"Live execution requires SSH/host access; local automated tests cover only safe composition, parsing, or dry-run behavior when present.",Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-050,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-050,Remote diagnostics and maintenance,python scripts/remote_brain_nodes_sanity.py,Remote Brain Nodes Sanity,"As a POKROV operator, I can run `python scripts/remote_brain_nodes_sanity.py` to run the remote brain nodes sanity operator workflow.","`python scripts/remote_brain_nodes_sanity.py` should inspect or maintain the targeted remote host without logging secrets, and should report access failures as blocked rather than implying readiness.",scripts/manifest.yaml active[50]; scripts/remote_brain_nodes_sanity.py; main() present; argparse detected; tests: tests/test_remote_script_gap_batch.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_remote_script_gap_batch.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,"Live execution requires SSH/host access; local automated tests cover only safe composition, parsing, or dry-run behavior when present.",Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-051,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-051,Remote diagnostics and maintenance,python scripts/remote_brain_patch_caddy_webapp_api_proxy.py,Remote Brain Patch Caddy Webapp Api Proxy,"As a POKROV operator, I can run `python scripts/remote_brain_patch_caddy_webapp_api_proxy.py` to run the remote brain patch caddy webapp api proxy operator workflow.","`python scripts/remote_brain_patch_caddy_webapp_api_proxy.py` should inspect or maintain the targeted remote host without logging secrets, and should report access failures as blocked rather than implying readiness.",scripts/manifest.yaml active[51]; scripts/remote_brain_patch_caddy_webapp_api_proxy.py; main() present; argparse detected; tests: tests/test_remote_script_gap_batch.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_remote_script_gap_batch.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,"Live execution requires SSH/host access; local automated tests cover only safe composition, parsing, or dry-run behavior when present.",Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-052,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-052,Remote diagnostics and maintenance,python scripts/remote_brain_promo_grant_premium_days.py,Remote Brain Promo Grant Premium Days,"As a POKROV operator, I can run `python scripts/remote_brain_promo_grant_premium_days.py` to run the remote brain promo grant premium days operator workflow.","`python scripts/remote_brain_promo_grant_premium_days.py` should inspect or maintain the targeted remote host without logging secrets, and should report access failures as blocked rather than implying readiness.",scripts/manifest.yaml active[52]; scripts/remote_brain_promo_grant_premium_days.py; main() present; argparse detected; tests: tests/test_remote_script_gap_batch.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_remote_script_gap_batch.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,"Live execution requires SSH/host access; local automated tests cover only safe composition, parsing, or dry-run behavior when present.",Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-053,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-053,Remote diagnostics and maintenance,python scripts/remote_brain_set_env_kv.py,Remote Brain Set Env Kv,"As a POKROV operator, I can run `python scripts/remote_brain_set_env_kv.py` to run the remote brain set env kv operator workflow.","`python scripts/remote_brain_set_env_kv.py` should inspect or maintain the targeted remote host without logging secrets, and should report access failures as blocked rather than implying readiness.",scripts/manifest.yaml active[53]; scripts/remote_brain_set_env_kv.py; main() present; argparse detected; tests: tests/test_remote_script_gap_batch.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_remote_script_gap_batch.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,"Live execution requires SSH/host access; local automated tests cover only safe composition, parsing, or dry-run behavior when present.",Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-054,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-054,Remote diagnostics and maintenance,python scripts/remote_brain_set_node_hosts_dns.py,Remote Brain Set Node Hosts Dns,"As a POKROV operator, I can run `python scripts/remote_brain_set_node_hosts_dns.py` to run the remote brain set node hosts dns operator workflow.","`python scripts/remote_brain_set_node_hosts_dns.py` should inspect or maintain the targeted remote host without logging secrets, and should report access failures as blocked rather than implying readiness.",scripts/manifest.yaml active[54]; scripts/remote_brain_set_node_hosts_dns.py; main() present; argparse detected; tests: tests/test_remote_script_gap_batch.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_remote_script_gap_batch.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",REMOTE-HOSTS-DNS-001 closed: DB backup failures were ignored before host updates.,Fixed: host-DNS update now exits fail-closed when DB backup fails.,Retest passed,"Live execution requires SSH/host access; local automated tests cover only safe composition, parsing, or dry-run behavior when present.",Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-055,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-055,Remote diagnostics and maintenance,python scripts/remote_brain_sync_users_to_nodes.py,Remote Brain Sync Users To Nodes,"As a POKROV operator, I can run `python scripts/remote_brain_sync_users_to_nodes.py` to run the remote brain sync users to nodes operator workflow.","`python scripts/remote_brain_sync_users_to_nodes.py` should inspect or maintain the targeted remote host without logging secrets, and should report access failures as blocked rather than implying readiness.",scripts/manifest.yaml active[55]; scripts/remote_brain_sync_users_to_nodes.py; main() present; argparse detected; tests: tests/test_remote_script_gap_batch.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_remote_script_gap_batch.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,"Live execution requires SSH/host access; local automated tests cover only safe composition, parsing, or dry-run behavior when present.",Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-056,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-056,Remote diagnostics and maintenance,python scripts/remote_brain_update_env_urls.py,Remote Brain Update Env Urls,"As a POKROV operator, I can run `python scripts/remote_brain_update_env_urls.py` to run the remote brain update env urls operator workflow.","`python scripts/remote_brain_update_env_urls.py` should inspect or maintain the targeted remote host without logging secrets, and should report access failures as blocked rather than implying readiness.",scripts/manifest.yaml active[56]; scripts/remote_brain_update_env_urls.py; main() present; argparse detected; tests: tests/test_remote_script_gap_batch.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_remote_script_gap_batch.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,"Live execution requires SSH/host access; local automated tests cover only safe composition, parsing, or dry-run behavior when present.",Keep mapped test refs current when script behavior changes.,2026-06-27
